1.201,0
1.203,0
1.205,0
1.207,0
1.209,0
1.211,0
1.213,0
1.215,0
1.217,0
1.219,0
1.221,0
1.223,0
1.225,0
1.227,0
1.229,0
1.231,0
1.233,0
1.235,0
1.237,0
1.239,0
1.241,0
1.243,0
1.245,0
1.247,0
1.249,0
1.251,0
1.253,0
1.257,0
1.259,0
1.261,0
1.263,0
1.265,0
1.267,0
1.270,0
1.272,0
1.274,0
1.276,0
1.278,0
1.280,0
1.282,0
1.284,0
1.286,0
1.288,0
1.290,0
1.292,0
1.294,0
1.296,0
1.298,0
1.300,0
1.302,0
1.304,0
1.306,0
1.308,0
1.310,0
1.312,0
1.314,0
1.316,0
1.318,0
1.320,0
1.322,0
1.324,0
1.326,0
1.328,0
1.330,0
1.332,0
1.334,0
1.336,0
1.338,0
1.340,0
1.342,0
1.344,0
1.346,0
1.348,0
1.350,0
1.353,0
1.355,0
1.357,0
1.359,0
1.361,0
1.363,0
1.365,0
1.367,0
1.369,0
1.371,0
1.373,0
1.377,0
1.379,0
1.381,0
1.383,0
1.385,0
1.387,0
1.389,0
1.391,0
1.393,0
1.395,0
1.397,0
1.399,0
1.500,0
1.502,0
1.504,0
1.506,0
1.508,0
1.510,0
1.512,0
1.514,0
1.515,0
1.517,0
1.519,0
1.521,0
1.523,0
1.525,0
1.527,0
1.529,0
1.531,0
1.533,0
1.535,0
1.536,0
1.538,0
1.540,0
1.542,0
1.544,0
1.546,0
1.548,0
1.550,0
1.552,0
1.554,0
1.556,0
1.558,0
1.559,0
1.561,0
1.563,0
1.565,0
1.567,0
1.569,0
1.571,0
1.573,0
1.575,0
1.577,0
1.579,0
1.580,0
1.582,0
1.584,0
1.586,0
1.588,0
1.590,0
1.592,0
1.594,0
1.596,0
1.598,0
1.600,0
1.601,0
1.603,0
1.605,0
1.607,0
1.609,0
1.611,0
1.613,0
1.615,0
1.617,0
1.619,0
1.621,0
1.623,0
1.624,0
1.626,0
1.628,0
1.630,0
1.632,0
1.634,0
1.636,0
1.638,0
1.640,0
1.642,0
1.644,0
1.645,0
1.647,0
1.649,0
1.651,0
1.653,0
1.655,0
1.657,0
1.659,0
1.661,0
1.663,0
1.665,0
1.666,0
1.668,0
1.670,0
1.672,0
1.674,0
1.676,0
1.678,0
1.680,0
1.682,0
1.684,0
1.686,0
1.688,0
1.689,0
1.691,0
1.693,0
1.695,0
1.697,0
1.699,0
1.701,0
1.703,0
1.705,0
1.707,0
1.709,0
1.710,0
1.712,0
1.714,0
1.716,0
1.718,0
1.720,0
1.722,0
1.724,0
1.726,0
1.728,0
1.730,0
1.731,0
1.733,0
1.735,0
1.737,0
1.739,0
1.741,0
1.743,0
1.745,0
1.747,0
1.749,0
1.751,0
1.753,0
1.754,0
1.756,0
1.758,0
1.760,0
1.762,0
1.764,0
1.766,0
1.768,0
1.770,0
1.772,0
1.774,0
1.775,0
1.777,0
1.779,0
1.781,0
1.783,0
1.785,0
1.787,0
1.789,0
1.791,0
1.793,0
1.795,0
1.797,0
1.798,0
1.800,0
1.802,0
1.804,0
1.806,0
1.808,0
1.810,0
1.812,0
1.814,0
1.816,0
1.818,0
1.819,0
1.821,0
1.823,0
1.825,0
1.827,0
1.829,0
1.831,0
1.833,0
1.835,0
1.837,0
1.839,0
1.840,0
1.842,0
1.844,0
1.846,0
1.848,0
1.850,0
1.852,0
1.854,0
1.856,0
1.858,0
1.860,0
1.862,0
1.863,0
1.865,0
1.867,0
1.869,0
1.871,0
1.873,0
1.875,0
1.877,0
1.879,0
1.881,0
1.883,0
1.884,0
1.886,0
1.888,0
1.890,0
1.892,0
1.894,0
1.896,0
1.898,0
1.900,0
2.000,0
2.002,0
2.004,0
2.006,0
2.008,0
2.010,0
2.011,0
2.013,0
2.015,0
2.017,0
2.019,0
2.021,0
2.023,0
2.025,0
2.027,0
2.029,0
2.031,0
2.033,0
2.034,0
2.036,0
2.038,0
2.040,0
2.042,0
2.044,0
2.046,0
2.048,0
2.050,0
2.052,0
2.054,0
2.055,0
2.057,0
2.059,0
2.061,0
2.063,0
2.065,0
2.067,0
2.069,0
2.071,0
2.073,0
2.075,0
2.077,0
2.078,0
2.080,0
2.082,0
2.084,0
2.086,0
2.088,0
2.090,0
2.092,0
2.094,0
2.096,0
2.098,0
2.099,0
2.101,0
2.103,0
2.105,0
2.107,0
2.109,0
2.111,0
2.113,0
2.115,0
2.117,0
2.119,0
2.120,0
2.122,0
2.124,0
2.126,0
2.128,0
2.130,0
2.132,0
2.134,0
2.136,0
2.138,0
2.140,0
2.142,0
2.143,0
2.145,0
2.147,0
2.149,0
2.151,0
2.153,0
2.155,0
2.157,0
2.159,0
2.161,0
2.163,0
2.164,0
2.166,0
2.168,0
2.170,0
2.172,0
2.174,0
2.176,0
2.178,0
2.180,0
2.182,0
2.184,0
2.185,0
2.187,0
2.189,0
2.191,0
2.193,0
2.195,0
2.197,0
2.199,0
2.201,0
2.203,0
2.205,0
2.207,0
2.208,0
2.210,0
2.212,0
2.214,0
2.216,0
2.218,0
2.220,0
2.222,0
2.224,0
2.226,0
2.228,0
2.229,0
2.231,0
2.233,0
2.235,0
2.237,0
2.239,0
2.241,0
2.243,0
2.245,0
2.247,0
2.249,0
2.251,0
2.252,0
2.254,0
2.256,0
2.258,0
2.260,0
2.262,0
2.264,0
2.266,0
2.268,0
2.270,0
2.272,0
2.273,0
2.275,0
2.277,0
2.279,0
2.281,0
2.283,0
2.285,0
2.287,0
2.289,0
2.291,0
2.293,0
2.294,0
2.296,0
2.298,0
2.300,0
2.302,0
2.304,0
2.306,0
2.308,0
2.310,0
2.312,0
2.314,0
2.316,0
2.317,0
2.319,0
2.321,0
2.323,0
2.325,0
2.327,0
2.329,0
2.331,0
2.333,0
2.335,0
2.337,0
2.338,0
2.340,0
2.342,0
2.344,0
2.346,0
2.348,0
2.350,0
2.352,0
2.354,0
2.356,0
2.358,0
2.359,0
2.361,0
2.363,0
2.365,0
2.367,0
2.369,0
2.371,0
2.373,0
2.375,0
2.377,0
2.379,0
2.381,0
2.382,0
2.384,0
2.386,0
2.388,0
2.390,0
2.392,0
2.394,0
2.396,0
2.398,0
2.400,0
2.500,0
2.502,0
2.504,0
2.506,0
2.508,0
2.510,0
2.512,0
2.514,0
2.516,0
2.518,0
2.520,0
2.522,0
2.524,0
2.526,0
2.528,0
2.530,0
2.532,0
2.534,0
2.536,0
2.538,0
2.540,0
2.542,0
2.544,0
2.547,0
2.549,0
2.551,0
2.553,0
2.555,0
2.557,0
2.559,0
2.561,0
2.563,0
2.565,0
2.567,0
2.569,0
2.571,0
2.573,0
2.575,0
2.577,0
2.579,0
2.581,0
2.583,0
2.585,0
2.587,0
2.589,0
2.591,0
2.593,0
2.595,0
2.597,0
2.599,0
2.601,0
2.603,0
2.605,0
2.607,0
2.609,0
2.611,0
2.613,0
2.615,0
2.617,0
2.619,0
2.621,0
2.623,0
2.625,0
2.627,0
2.630,0
2.632,0
2.634,0
2.636,0
2.638,0
2.640,0
2.642,0
2.644,0
2.646,0
2.648,0
2.650,0
2.652,0
2.654,0
2.656,0
2.658,0
2.660,0
2.662,0
2.664,0
2.666,0
2.668,0
2.670,0
2.672,0
2.674,0
2.676,0
2.678,0
2.680,0
2.682,0
2.684,0
2.686,0
2.688,0
2.690,0
2.692,0
2.694,0
2.696,0
2.698,0
2.700,0
2.702,0
2.704,0
2.706,0
2.708,0
2.710,0
2.712,0
2.715,0
2.717,0
2.719,0
2.721,0
2.723,0
2.725,0
2.727,0
2.729,0
2.731,0
2.733,0
2.735,0
2.737,0
2.739,0
2.741,0
2.743,0
2.745,0
2.747,0
2.749,0
2.751,0
2.753,0
2.757,0
2.759,0
2.761,0
2.763,0
2.765,0
2.767,0
2.769,0
2.771,0
2.773,0
2.775,0
2.777,0
2.779,0
2.781,0
2.783,0
2.785,0
2.787,0
2.789,0
2.791,0
2.793,0
2.795,0
2.798,0
2.800,0
2.802,0
2.804,0
2.806,0
2.808,0
2.810,0
2.812,0
2.814,0
2.816,0
2.818,0
2.820,0
2.822,0
2.824,0
2.826,0
2.828,0
2.830,0
2.832,0
2.834,0
2.836,0
2.838,0
2.840,0
2.842,0
2.844,0
2.846,0
2.848,0
2.850,0
2.852,0
2.854,0
2.856,0
2.858,0
2.860,0
2.862,0
2.864,0
2.866,0
2.868,0
2.870,0
2.872,0
2.876,0
2.878,0
2.881,0
2.883,0
2.885,0
2.887,0
2.889,0
2.891,0
2.893,0
2.895,0
2.897,0
2.899,0
3.000,0
3.002,0
3.004,0
3.007,0
3.009,0
3.011,0
3.014,0
3.016,0
3.018,0
3.020,0
3.023,0
3.025,0
3.027,0
3.029,0
3.032,0
3.034,0
3.036,0
3.039,0
3.041,0
3.043,0
3.045,0
3.048,0
3.050,0
3.052,0
3.054,0
3.057,0
3.059,0
3.061,0
3.064,0
3.066,0
3.068,0
3.070,0
3.073,0
3.075,0
3.077,0
3.079,0
3.082,0
3.084,0
3.086,0
3.089,0
3.091,0
3.093,0
3.095,0
3.098,0
3.100,0
3.102,0
3.104,0
3.107,0
3.109,0
3.111,0
3.114,0
3.116,0
3.118,0
3.120,0
3.123,0
3.125,0
3.127,0
3.129,0
3.132,0
3.134,0
3.136,0
3.139,0
3.141,0
3.143,0
3.145,0
3.148,0
3.150,0
3.152,0
3.154,0
3.157,0
3.159,0
3.161,0
3.164,0
3.166,0
3.168,0
3.170,0
3.173,0
3.175,0
3.177,0
3.179,0
3.182,0
3.184,0
3.186,0
3.189,0
3.191,0
3.193,0
3.195,0
3.198,0
3.200,0
3.202,0
3.204,0
3.207,0
3.209,0
3.211,0
3.214,0
3.216,0
3.218,0
3.220,0
3.223,0
3.225,0
3.227,0
3.229,0
3.232,0
3.234,0
3.236,0
3.239,0
3.241,0
3.243,0
3.245,0
3.248,0
3.250,0
3.252,0
3.254,0
3.257,0
3.259,0
3.261,0
3.264,0
3.266,0
3.268,0
3.270,0
3.273,0
3.275,0
3.277,0
3.279,0
3.282,0
3.284,0
3.286,0
3.289,0
3.291,0
3.293,0
3.295,0
3.298,0
3.300,0
3.302,0
3.304,0
3.307,0
3.309,0
3.311,0
3.314,0
3.316,0
3.318,0
3.320,0
3.323,0
3.325,0
3.327,0
3.329,0
3.332,0
3.334,0
3.336,0
3.339,0
3.341,0
3.343,0
3.345,0
3.348,0
3.350,0
3.352,0
3.354,0
3.357,0
3.359,0
3.361,0
3.364,0
3.366,0
3.368,0
3.370,0
3.373,0
3.375,0
3.377,0
3.379,0
3.382,0
3.384,0
3.386,0
3.389,0
3.391,0
3.393,0
3.395,0
3.398,0
3.500,0
3.502,0
3.505,0
3.508,0
3.510,0
3.513,0
3.515,0
3.518,0
3.520,0
3.523,0
3.525,0
3.528,0
3.530,0
3.533,0
3.536,0
3.538,0
3.541,0
3.543,0
3.546,0
3.548,0
3.551,0
3.553,0
3.556,0
3.559,0
3.561,0
3.564,0
3.566,0
3.569,0
3.571,0
3.574,0
3.576,0
3.579,0
3.581,0
3.584,0
3.587,0
3.589,0
3.592,0
3.594,0
3.597,0
3.599,0
3.602,0
3.604,0
3.607,0
3.610,0
3.612,0
3.615,0
3.617,0
3.620,0
3.622,0
3.625,0
3.627,0
3.630,0
3.632,0
3.635,0
3.638,0
3.640,0
3.643,0
3.645,0
3.648,0
3.650,0
3.653,0
3.655,0
3.658,0
3.661,0
3.663,0
3.666,0
3.668,0
3.671,0
3.673,0
3.676,0
3.678,0
3.681,0
3.684,0
3.686,0
3.689,0
3.691,0
3.694,0
3.696,0
3.699,0
3.701,0
3.704,0
3.706,0
3.709,0
3.712,0
3.714,0
3.717,0
3.719,0
3.722,0
3.724,0
3.727,0
3.729,0
3.732,0
3.735,0
3.737,0
3.740,0
3.742,0
3.745,0
3.747,0
3.750,0
3.752,0
3.755,0
3.758,0
3.760,0
3.763,0
3.765,0
3.768,0
3.770,0
3.773,0
3.775,0
3.778,0
3.780,0
3.783,0
3.786,0
3.788,0
3.791,0
3.793,0
3.796,0
3.798,0
3.801,0
3.803,0
3.806,0
3.809,0
3.811,0
3.814,0
3.816,0
3.819,0
3.821,0
3.824,0
3.826,0
3.829,0
3.831,0
3.834,0
3.837,0
3.839,0
3.842,0
3.844,0
3.847,0
3.849,0
3.852,0
3.854,0
3.857,0
3.860,0
3.862,0
3.865,0
3.867,0
3.870,0
3.872,0
3.875,0
3.877,0
3.880,0
3.883,0
3.885,0
3.888,0
3.890,0
3.893,0
3.895,0
3.898,0
4.000,0
4.003,0
4.006,0
4.008,0
4.011,0
4.014,0
4.017,0
4.020,0
4.023,0
4.026,0
4.028,0
4.031,0
4.034,0
4.037,0
4.040,0
4.043,0
4.046,0
4.049,0
4.051,0
4.054,0
4.057,0
4.060,0
4.063,0
4.066,0
4.069,0
4.071,0
4.074,0
4.077,0
4.080,0
4.083,0
4.086,0
4.089,0
4.092,0
4.097,0
4.100,0
4.103,0
4.106,0
4.109,0
4.112,0
4.114,0
4.117,0
4.120,0
4.123,0
4.126,0
4.129,0
4.132,0
4.134,0
4.137,0
4.140,0
4.143,0
4.146,0
4.149,0
4.152,0
4.155,0
4.157,0
4.160,0
4.163,0
4.166,0
4.169,0
4.172,0
4.175,0
4.177,0
4.180,0
4.183,0
4.186,0
4.189,0
4.192,0
4.195,0
4.200,0
4.203,0
4.206,0
4.209,0
4.212,0
4.215,0
4.218,0
4.220,0
4.223,0
4.226,0
4.229,0
4.232,0
4.235,0
4.238,0
4.241,0
4.243,0
4.246,0
4.249,0
4.252,0
4.255,0
4.258,0
4.261,0
4.263,0
4.266,0
4.269,0
4.272,0
4.275,0
4.278,0
4.281,0
4.283,0
4.286,0
4.289,0
4.292,0
4.295,0
4.298,0
4.304,0
4.306,0
4.309,0
4.312,0
4.315,0
4.318,0
4.321,0
4.324,0
4.326,0
4.329,0
4.332,0
4.335,0
4.338,0
4.341,0
4.344,0
4.347,0
4.349,0
4.352,0
4.355,0
4.358,0
4.361,0
4.364,0
4.367,0
4.369,0
4.372,0
4.375,0
4.378,0
4.381,0
4.384,0
4.387,0
4.390,0
4.392,0
4.395,0
4.398,0
4.500,0
4.503,0
4.505,0
4.508,0
4.511,0
4.514,0
4.517,0
4.520,0
4.523,0
4.525,0
4.528,0
4.531,0
4.534,0
4.537,0
4.540,0
4.543,0
4.546,0
4.548,0
4.551,0
4.554,0
4.557,0
4.560,0
4.563,0
4.566,0
4.568,0
4.571,0
4.574,0
4.577,0
4.580,0
4.583,0
4.586,0
4.589,0
4.591,0
4.597,0
4.600,0
4.603,0
4.606,0
4.609,0
4.611,0
4.614,0
4.617,0
4.620,0
4.623,0
4.626,0
4.629,0
4.632,0
4.634,0
4.637,0
4.640,0
4.643,0
4.646,0
4.649,0
4.652,0
4.654,0
4.657,0
4.660,0
4.663,0
4.666,0
4.669,0
4.672,0
4.674,0
4.677,0
4.680,0
4.683,0
4.686,0
4.689,0
4.692,0
4.695,0
4.700,0
4.703,0
4.706,0
4.709,0
4.712,0
4.715,0
4.717,0
4.720,0
4.723,0
4.726,0
4.729,0
4.732,0
4.735,0
4.738,0
4.740,0
4.743,0
4.746,0
4.749,0
4.752,0
4.755,0
4.758,0
4.760,0
4.763,0
4.766,0
4.769,0
4.772,0
4.775,0
4.778,0
4.781,0
4.783,0
4.786,0
4.789,0
4.792,0
4.795,0
4.798,0
4.803,0
4.806,0
4.809,0
4.812,0
4.815,0
4.818,0
4.821,0
4.823,0
4.826,0
4.829,0
4.832,0
4.835,0
4.838,0
4.841,0
4.844,0
4.846,0
4.849,0
4.852,0
4.855,0
4.858,0
4.861,0
4.864,0
4.866,0
4.869,0
4.872,0
4.875,0
4.878,0
4.881,0
4.884,0
4.887,0
4.889,0
4.892,0
4.895,0
4.898,0
5.000,0
5.002,0
5.005,0
5.007,0
5.010,0
5.012,0
5.015,0
5.017,0
5.020,0
5.022,0
5.025,0
5.028,0
5.030,0
5.033,0
5.035,0
5.038,0
5.040,0
5.043,0
5.045,0
5.048,0
5.051,0
5.053,0
5.056,0
5.058,0
5.061,0
5.063,0
5.066,0
5.068,0
5.071,0
5.073,0
5.076,0
5.079,0
5.081,0
5.084,0
5.086,0
5.089,0
5.091,0
5.094,0
5.096,0
5.099,0
5.102,0
5.104,0
5.107,0
5.109,0
5.112,0
5.114,0
5.117,0
5.119,0
5.122,0
5.125,0
5.127,0
5.130,0
5.132,0
5.135,0
5.137,0
5.140,0
5.142,0
5.145,0
5.147,0
5.150,0
5.153,0
5.155,0
5.158,0
5.160,0
5.163,0
5.165,0
5.168,0
5.170,0
5.173,0
5.176,0
5.178,0
5.181,0
5.183,0
5.186,0
5.188,0
5.191,0
5.193,0
5.196,0
5.198,0
5.201,0
5.204,0
5.206,0
5.209,0
5.211,0
5.214,0
5.216,0
5.219,0
5.221,0
5.224,0
5.227,0
5.229,0
5.232,0
5.234,0
5.237,0
5.239,0
5.242,0
5.244,0
5.247,0
5.250,0
5.252,0
5.255,0
5.257,0
5.260,0
5.262,0
5.265,0
5.267,0
5.270,0
5.272,0
5.275,0
5.278,0
5.280,0
5.283,0
5.285,0
5.288,0
5.290,0
5.293,0
5.295,0
5.298,0
5.301,0
5.303,0
5.306,0
5.308,0
5.311,0
5.313,0
5.316,0
5.318,0
5.321,0
5.324,0
5.326,0
5.329,0
5.331,0
5.334,0
5.336,0
5.339,0
5.341,0
5.344,0
5.346,0
5.349,0
5.352,0
5.354,0
5.357,0
5.359,0
5.362,0
5.364,0
5.367,0
5.369,0
5.372,0
5.375,0
5.377,0
5.380,0
5.382,0
5.385,0
5.387,0
5.390,0
5.392,0
5.395,0
5.397,0
5.499,0
5.502,0
5.504,0
5.506,0
5.508,0
5.511,0
5.513,0
5.515,0
5.518,0
5.520,0
5.522,0
5.524,0
5.527,0
5.529,0
5.531,0
5.533,0
5.536,0
5.538,0
5.540,0
5.543,0
5.545,0
5.547,0
5.549,0
5.552,0
5.554,0
5.556,0
5.558,0
5.561,0
5.563,0
5.565,0
5.568,0
5.570,0
5.572,0
5.574,0
5.577,0
5.579,0
5.581,0
5.583,0
5.586,0
5.588,0
5.590,0
5.593,0
5.595,0
5.597,0
5.599,0
5.602,0
5.604,0
5.606,0
5.608,0
5.611,0
5.613,0
5.615,0
5.618,0
5.620,0
5.622,0
5.624,0
5.627,0
5.629,0
5.631,0
5.633,0
5.636,0
5.638,0
5.640,0
5.643,0
5.645,0
5.647,0
5.649,0
5.652,0
5.654,0
5.656,0
5.658,0
5.661,0
5.663,0
5.665,0
5.668,0
5.670,0
5.672,0
5.674,0
5.677,0
5.679,0
5.681,0
5.683,0
5.686,0
5.688,0
5.690,0
5.693,0
5.695,0
5.697,0
5.699,0
5.702,0
5.704,0
5.706,0
5.708,0
5.711,0
5.713,0
5.715,0
5.718,0
5.720,0
5.722,0
5.724,0
5.727,0
5.729,0
5.731,0
5.733,0
5.736,0
5.738,0
5.740,0
5.743,0
5.745,0
5.747,0
5.749,0
5.752,0
5.754,0
5.756,0
5.758,0
5.761,0
5.763,0
5.765,0
5.768,0
5.770,0
5.772,0
5.774,0
5.777,0
5.779,0
5.781,0
5.783,0
5.786,0
5.788,0
5.790,0
5.793,0
5.795,0
5.797,0
5.799,0
5.802,0
5.804,0
5.806,0
5.808,0
5.811,0
5.813,0
5.815,0
5.818,0
5.820,0
5.822,0
5.824,0
5.827,0
5.829,0
5.831,0
5.833,0
5.836,0
5.838,0
5.840,0
5.843,0
5.845,0
5.847,0
5.849,0
5.852,0
5.854,0
5.856,0
5.858,0
5.861,0
5.863,0
5.865,0
5.868,0
5.870,0
5.872,0
5.874,0
5.877,0
5.879,0
5.881,0
5.883,0
5.886,0
5.888,0
5.890,0
5.893,0
5.895,0
5.897,0
5.999,0
6.001,0
6.004,0
6.006,0
6.008,0
6.011,0
6.013,0
6.015,0
6.017,0
6.020,0
6.022,0
6.024,0
6.026,0
6.029,0
6.031,0
6.033,0
6.036,0
6.038,0
6.040,0
6.042,0
6.045,0
6.047,0
6.049,0
6.051,0
6.054,0
6.056,0
6.058,0
6.061,0
6.063,0
6.065,0
6.067,0
6.070,0
6.072,0
6.074,0
6.076,0
6.079,0
6.081,0
6.083,0
6.086,0
6.088,0
6.090,0
6.092,0
6.095,0
6.097,0
6.099,0
6.101,0
6.104,0
6.106,0
6.108,0
6.111,0
6.113,0
6.115,0
6.117,0
6.120,0
6.122,0
6.124,0
6.126,0
6.129,0
6.131,0
6.133,0
6.136,0
6.138,0
6.140,0
6.142,0
6.145,0
6.147,0
6.149,0
6.151,0
6.154,0
6.156,0
6.158,0
6.161,0
6.163,0
6.165,0
6.167,0
6.170,0
6.172,0
6.174,0
6.176,0
6.179,0
6.181,0
6.183,0
6.186,0
6.188,0
6.190,0
6.192,0
6.195,0
6.197,0
6.199,0
6.201,0
6.204,0
6.206,0
6.208,0
6.211,0
6.213,0
6.215,0
6.217,0
6.220,0
6.222,0
6.224,0
6.226,0
6.229,0
6.231,0
6.233,0
6.236,0
6.238,0
6.240,0
6.242,0
6.245,0
6.247,0
6.249,0
6.251,0
6.254,0
6.256,0
6.258,0
6.261,0
6.263,0
6.265,0
6.267,0
6.270,0
6.272,0
6.274,0
6.276,0
6.279,0
6.281,0
6.283,0
6.286,0
6.288,0
6.290,0
6.292,0
6.295,0
6.297,0
6.299,0
6.301,0
6.304,0
6.306,0
6.308,0
6.311,0
6.313,0
6.315,0
6.317,0
6.320,0
6.322,0
6.324,0
6.326,0
6.329,0
6.331,0
6.333,0
6.336,0
6.338,0
6.340,0
6.342,0
6.345,0
6.347,0
6.349,0
6.351,0
6.354,0
6.356,0
6.358,0
6.361,0
6.363,0
6.365,0
6.367,0
6.370,0
6.372,0
6.374,0
6.376,0
6.379,0
6.381,0
6.383,0
6.386,0
6.388,0
6.390,0
6.392,0
6.395,0
6.397,0
6.499,0
6.502,0
6.504,0
6.507,0
6.509,0
6.512,0
6.514,0
6.517,0
6.520,0
6.522,0
6.525,0
6.527,0
6.530,0
6.532,0
6.535,0
6.537,0
6.540,0
6.543,0
6.545,0
6.548,0
6.550,0
6.553,0
6.555,0
6.558,0
6.560,0
6.563,0
6.565,0
6.568,0
6.571,0
6.573,0
6.576,0
6.578,0
6.581,0
6.583,0
6.586,0
6.588,0
6.591,0
6.594,0
6.596,0
6.599,0
6.601,0
6.604,0
6.606,0
6.609,0
6.611,0
6.614,0
6.617,0
6.619,0
6.622,0
6.624,0
6.627,0
6.629,0
6.632,0
